"num_samples","lr: 0.00000625 (learning rate: partner IQL) - _step","lr: 0.00000625 (learning rate: partner IQL) - _step__MIN","lr: 0.00000625 (learning rate: partner IQL) - _step__MAX","lr: 0.00000625 (learning rate: partner IQL) - perfect","lr: 0.00000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.00000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.00001 (learning rate: partner IQL) - _step","lr: 0.00001 (learning rate: partner IQL) - _step__MIN","lr: 0.00001 (learning rate: partner IQL) - _step__MAX","lr: 0.00001 (learning rate: partner IQL) - perfect","lr: 0.00001 (learning rate: partner IQL) - perfect__MIN","lr: 0.00001 (learning rate: partner IQL) - perfect__MAX","lr: 0.0000625 (learning rate: partner IQL) - _step","lr: 0.0000625 (learning rate: partner IQL) - _step__MIN","lr: 0.0000625 (learning rate: partner IQL) - _step__MAX","lr: 0.0000625 (learning rate: partner IQL) - perfect","lr: 0.0000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.0000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.0001 (learning rate: partner IQL) - _step","lr: 0.0001 (learning rate: partner IQL) - _step__MIN","lr: 0.0001 (learning rate: partner IQL) - _step__MAX","lr: 0.0001 (learning rate: partner IQL) - perfect","lr: 0.0001 (learning rate: partner IQL) - perfect__MIN","lr: 0.0001 (learning rate: partner IQL) - perfect__MAX","lr: 0.000625 (learning rate: partner IQL) - _step","lr: 0.000625 (learning rate: partner IQL) - _step__MIN","lr: 0.000625 (learning rate: partner IQL) - _step__MAX","lr: 0.000625 (learning rate: partner IQL) - perfect","lr: 0.000625 (learning rate: partner IQL) - perfect__MIN","lr: 0.000625 (learning rate: partner IQL) - perfect__MAX","lr: 0.001 (learning rate: partner IQL) - _step","lr: 0.001 (learning rate: partner IQL) - _step__MIN","lr: 0.001 (learning rate: partner IQL) - _step__MAX","lr: 0.001 (learning rate: partner IQL) - perfect","lr: 0.001 (learning rate: partner IQL) - perfect__MIN","lr: 0.001 (learning rate: partner IQL) - perfect__MAX"
"4734533","","","","","","","","","","","","","","","","","","","105","105","105","31.6","31.6","31.6","","","","","","","","","","","",""
"4735592","","","","","","","","","","","","","","","","","","","","","","","","","96","96","96","30.2","30.2","30.2","","","","","",""
"4741974","101","101","101","20","20","20","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4742745","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96","96","96","25.2","25.2","25.2"
"4743712","","","","","","","","","","","","","107","107","107","28.199999999999996","28.199999999999996","28.199999999999996","","","","","","","","","","","","","","","","","",""
"4745291","","","","","","","","","","","","","105","105","105","28.9","28.9","28.9","","","","","","","","","","","","","","","","","",""
"4748666","107","107","107","17.9","17.9","17.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4749280","","","","","","","","","","","","","105","105","105","28.299999999999997","28.299999999999997","28.299999999999997","","","","","","","","","","","","","","","","","",""
"4749551","","","","","","","","","","","","","","","","","","","165","165","165","30.2","30.2","30.2","","","","","","","","","","","",""
"4750530","","","","","","","","","","","","","","","","","","","","","","","","","107","107","107","24.9","24.9","24.9","","","","","",""
"4753033","","","","","","","","","","","","","","","","","","","","","","","","","107","107","107","24.4","24.4","24.4","","","","","",""
"4753311","","","","","","","165","165","165","24.5","24.5","24.5","","","","","","","","","","","","","","","","","","","","","","","",""
"4756666","99","99","99","17.7","17.7","17.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4756919","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","105","105","105","20.9","20.9","20.9"
"4764791","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109","109","109","26.200000000000003","26.200000000000003","26.200000000000003"
"4772652","","","","","","","89","89","89","20.8","20.8","20.8","","","","","","","","","","","","","","","","","","","","","","","",""
"4773217","","","","","","","","","","","","","","","","","","","110","110","110","30.4","30.4","30.4","","","","","","","","","","","",""
"4773438","","","","","","","99","99","99","22.7","22.7","22.7","","","","","","","","","","","","","","","","","","","","","","","",""
"4779024","","","","","","","","","","","","","","","","","","","166","166","166","35.699999999999996","35.699999999999996","35.699999999999996","","","","","","","","","","","",""
"4779599","","","","","","","","","","","","","","","","","","","106","106","106","30.8","30.8","30.8","","","","","","","","","","","",""
"4782079","","","","","","","166","166","166","26.400000000000002","26.400000000000002","26.400000000000002","","","","","","","","","","","","","","","","","","","","","","","",""
"4787664","102","102","102","18.3","18.3","18.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4787898","","","","","","","","","","","","","108","108","108","31.5","31.5","31.5","","","","","","","","","","","","","","","","","",""
"4788998","","","","","","","","","","","","","","","","","","","","","","","","","97","97","97","27.900000000000002","27.900000000000002","27.900000000000002","","","","","",""
"4791968","","","","","","","","","","","","","106","106","106","29.299999999999997","29.299999999999997","29.299999999999997","","","","","","","","","","","","","","","","","",""
"4792169","108","108","108","18.6","18.6","18.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4792313","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","97","97","22.2","22.2","22.2"
"4793744","","","","","","","","","","","","","106","106","106","30.9","30.9","30.9","","","","","","","","","","","","","","","","","",""
"4795596","","","","","","","","","","","","","","","","","","","","","","","","","108","108","108","29.2","29.2","29.2","","","","","",""
"4796652","","","","","","","","","","","","","","","","","","","","","","","","","108","108","108","27.400000000000002","27.400000000000002","27.400000000000002","","","","","",""
"4801396","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106","106","106","27.700000000000003","27.700000000000003","27.700000000000003"
"4804646","100","100","100","16.6","16.6","16.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4806882","","","","","","","","","","","","","","","","","","","167","167","167","33.5","33.5","33.5","","","","","","","","","","","",""
"4809123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","27.3","27.3","27.3"
"4810140","","","","","","","167","167","167","25","25","25","","","","","","","","","","","","","","","","","","","","","","","",""
"4815605","","","","","","","","","","","","","","","","","","","111","111","111","32.800000000000004","32.800000000000004","32.800000000000004","","","","","","","","","","","",""
"4821810","","","","","","","100","100","100","20.1","20.1","20.1","","","","","","","","","","","","","","","","","","","","","","","",""
"4824788","","","","","","","90","90","90","18.7","18.7","18.7","","","","","","","","","","","","","","","","","","","","","","","",""
"4825699","","","","","","","","","","","","","","","","","","","107","107","107","28.599999999999998","28.599999999999998","28.599999999999998","","","","","","","","","","","",""
"4831093","","","","","","","","","","","","","109","109","109","29.099999999999998","29.099999999999998","29.099999999999998","","","","","","","","","","","","","","","","","",""
"4832877","103","103","103","18.6","18.6","18.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4834499","109","109","109","21.5","21.5","21.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4834720","","","","","","","","","","","","","","","","","","","168","168","168","32.800000000000004","32.800000000000004","32.800000000000004","","","","","","","","","","","",""
"4836598","","","","","","","","","","","","","107","107","107","29.099999999999998","29.099999999999998","29.099999999999998","","","","","","","","","","","","","","","","","",""
"4837468","","","","","","","","","","","","","107","107","107","28.000000000000004","28.000000000000004","28.000000000000004","","","","","","","","","","","","","","","","","",""
"4839321","","","","","","","","","","","","","","","","","","","","","","","","","109","109","109","30","30","30","","","","","",""
"4840168","","","","","","","168","168","168","26.8","26.8","26.8","","","","","","","","","","","","","","","","","","","","","","","",""
"4841983","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","27","27","27"
"4842631","","","","","","","","","","","","","","","","","","","","","","","","","109","109","109","29.299999999999997","29.299999999999997","29.299999999999997","","","","","",""
"4844213","","","","","","","","","","","","","","","","","","","","","","","","","98","98","98","25.1","25.1","25.1","","","","","",""
"4846086","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","107","107","107","19.6","19.6","19.6"
"4851109","101","101","101","19.2","19.2","19.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4854222","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","111","111","111","25.5","25.5","25.5"
"4859380","","","","","","","","","","","","","","","","","","","112","112","112","32.6","32.6","32.6","","","","","","","","","","","",""
"4863186","","","","","","","","","","","","","","","","","","","169","169","169","31.1","31.1","31.1","","","","","","","","","","","",""
"4868856","","","","","","","101","101","101","22.3","22.3","22.3","","","","","","","","","","","","","","","","","","","","","","","",""
"4868985","","","","","","","169","169","169","24.7","24.7","24.7","","","","","","","","","","","","","","","","","","","","","","","",""
"4869737","","","","","","","","","","","","","","","","","","","108","108","108","31.2","31.2","31.2","","","","","","","","","","","",""
"4874690","","","","","","","","","","","","","110","110","110","27.200000000000003","27.200000000000003","27.200000000000003","","","","","","","","","","","","","","","","","",""
"4876260","","","","","","","91","91","91","21.6","21.6","21.6","","","","","","","","","","","","","","","","","","","","","","","",""
"4880167","104","104","104","19.1","19.1","19.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4880245","110","110","110","17.2","17.2","17.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4881937","","","","","","","","","","","","","108","108","108","31.5","31.5","31.5","","","","","","","","","","","","","","","","","",""
"4882714","","","","","","","","","","","","","108","108","108","29.799999999999997","29.799999999999997","29.799999999999997","","","","","","","","","","","","","","","","","",""
"4882844","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","29.7","29.7","29.7","","","","","",""
"4884929","","","","","","","","","","","","","","","","","","","","","","","","","110","110","110","27.800000000000004","27.800000000000004","27.800000000000004","","","","","",""
"4891132","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","108","108","108","22.8","22.8","22.8"
"4891424","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","26.5","26.5","26.5"
"4891971","","","","","","","","","","","","","","","","","","","170","170","170","31.8","31.8","31.8","","","","","","","","","","","",""
"4895992","","","","","","","","","","","","","","","","","","","","","","","","","99","99","99","26.3","26.3","26.3","","","","","",""
"4897677","","","","","","","170","170","170","26","26","26","","","","","","","","","","","","","","","","","","","","","","","",""
"4898197","102","102","102","17.5","17.5","17.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4901092","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","112","112","112","24.9","24.9","24.9"
"4902986","","","","","","","","","","","","","","","","","","","113","113","113","32.4","32.4","32.4","","","","","","","","","","","",""
"4914834","","","","","","","102","102","102","20.4","20.4","20.4","","","","","","","","","","","","","","","","","","","","","","","",""
"4916093","","","","","","","","","","","","","","","","","","","109","109","109","31.2","31.2","31.2","","","","","","","","","","","",""
